Contact.Key,Resp,R2016,R2015,R2014,Age,Finish.Time,Swim.Time,Bike.Time,Run.Time,Min_Year,prior_races,club_aff,Finish.Rank,Swim.Rank,Bike.Rank,Run.Rank
1406404,0,0,0,0,39,25943,2858,13760,8648,2017,1,1,7,6,8,5
1406491,0,0,0,0,43,999999,2785,11530,999999,2017,2,0,9,6,5,9
1406530,0,0,0,0,36,23388,1929,11852,8437,2017,1,0,5,2,5,4
1406651,0,0,0,0,41,22840,3007,11855,7388,2017,1,0,4,7,5,2
1406726,0,0,0,0,42,999999,999999,999999,999999,2017,1,0,9,9,9,9
1406742,0,0,0,0,21,24856,2334,11611,10163,2017,1,0,6,4,5,7
1406764,0,0,0,0,27,22973,1815,11460,9141,2017,1,0,4,2,5,5
1406765,0,0,0,0,49,23669,2264,11618,9193,2017,1,0,5,3,5,6
1406770,0,0,0,0,62,999999,999999,999999,999999,2017,1,0,9,9,9,9
1406810,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,9,9,9,9
1406847,0,0,0,0,42,20705,2087,10884,6871,2017,1,0,2,3,4,2
1406862,0,0,0,0,32,24958,2435,12920,8918,2017,1,0,6,4,7,5
1406944,0,0,0,0,32,999999,999999,999999,999999,2017,1,0,9,9,9,9
1406959,0,0,0,0,49,22655,2221,10208,9072,2017,1,0,4,3,2,5
1406965,0,0,0,0,31,999999,2625,999999,999999,2017,1,0,9,5,9,9
1407026,0,0,0,0,70,26913,2676,13151,10373,2017,1,0,7,6,7,7
1407034,0,0,0,0,36,27929,3733,12553,10007,2017,1,0,7,8,7,7
1407051,1,0,0,0,39,21136,2458,10792,7449,2017,1,1,3,5,3,3
1407076,0,0,0,0,54,27678,3466,12217,10924,2017,1,0,7,8,6,7
1407103,0,0,0,0,56,25438,2245,12181,9184,2017,3,1,6,3,6,6
1407105,0,0,0,0,31,22579,2471,10332,9437,2017,1,0,4,5,2,6
1407191,0,0,0,0,22,16406,1816,8743,5383,2017,1,1,1,2,1,1
1407192,0,0,0,0,30,19341,1613,10078,7109,2017,1,0,2,1,2,2
1407265,0,0,0,0,50,23535,2134,11891,8093,2017,1,0,5,3,6,4
1407391,0,0,0,0,47,22362,2997,11647,6696,2017,1,0,4,7,5,1
1407404,0,0,0,0,54,25769,2256,12624,9484,2017,2,0,6,3,7,6
1407411,0,0,0,0,36,20477,2342,9963,7426,2017,1,0,2,4,2,2
1407431,0,0,0,0,48,19650,2762,10000,6467,2017,1,0,2,6,2,1
1407473,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,9,9,9,9
1407489,0,0,0,0,75,25959,1620,12925,10124,2017,1,1,7,1,7,7
1407500,0,0,0,0,37,17795,1894,8813,6531,2017,2,1,1,2,1,1
1407562,0,0,0,0,50,999999,999999,999999,999999,2017,1,0,9,9,9,9
1407571,0,0,0,0,43,25296,2724,11373,10518,2017,2,1,6,6,5,7
1407574,0,0,0,0,44,22378,2898,10943,8060,2017,1,0,4,7,4,4
1407643,0,0,0,0,36,999999,999999,999999,999999,2017,1,0,9,9,9,9
1407651,0,0,0,0,37,999999,999999,999999,999999,2017,1,0,9,9,9,9
1407695,0,0,0,0,31,999999,999999,999999,999999,2017,1,0,9,9,9,9
1407770,0,0,0,0,51,999999,999999,999999,999999,2017,2,0,9,9,9,9
1407840,0,0,0,0,39,19653,2581,9357,7088,2017,1,0,2,5,1,2
1407854,0,0,0,0,54,30349,2829,14308,11948,2017,1,0,8,6,8,8
1407871,0,0,0,0,47,999999,999999,999999,999999,2017,1,0,9,9,9,9
1407877,0,0,0,0,56,24418,2649,11633,8999,2017,1,0,6,6,5,5
1407899,0,0,0,0,42,21098,2530,9983,7215,2017,1,0,3,5,2,2
1407972,0,0,0,0,50,17946,1656,9424,6295,2017,1,0,1,1,1,1
1407989,0,0,0,0,31,23188,1407,11991,8921,2017,1,0,5,1,6,5
1407997,0,0,0,0,36,26916,3336,13456,8604,2017,1,0,7,8,7,5
1408000,0,0,0,0,50,999999,999999,999999,999999,2017,2,0,9,9,9,9
1408002,0,0,0,0,31,21489,2755,10858,7249,2017,1,0,3,6,4,2
1408006,0,0,0,0,35,25545,3050,12213,9159,2017,1,0,6,7,6,5
1408014,0,0,0,0,35,19434,2519,10039,6262,2017,1,0,2,5,2,1
1408040,0,0,0,0,43,24006,2430,11660,9061,2017,1,1,5,4,5,5
1408049,0,0,0,0,28,29019,2833,13629,12035,2017,1,0,8,6,8,8
1408050,0,0,0,0,33,22064,2528,10894,8195,2017,1,0,4,5,4,4
1408062,0,0,0,0,34,24855,3356,11635,8556,2017,1,0,6,8,5,4
1408070,1,0,0,0,39,24116,2681,10400,9858,2017,1,0,5,6,3,6
1408084,0,0,0,0,35,19433,2241,8886,7009,2017,2,0,2,3,1,2
1408085,0,0,0,0,48,21781,2341,11765,7354,2017,1,0,3,4,5,2
1408099,0,0,0,0,49,24065,2851,11482,9232,2017,1,0,5,6,5,6
1408104,0,0,0,0,47,22819,2525,10026,9338,2017,1,0,4,5,2,6
1408125,0,0,0,0,39,26824,2229,12315,11536,2017,1,1,7,3,6,8
1408127,0,0,0,0,39,25434,2713,12720,9003,2017,1,0,6,6,7,5
1408129,0,0,0,0,35,25075,2392,12530,9690,2017,1,1,6,4,6,6
1408137,0,0,0,0,35,999999,2439,13766,999999,2017,1,1,9,4,8,9
1408143,0,0,0,0,49,999999,3661,13857,999999,2017,1,0,9,8,8,9
1408147,0,0,0,0,34,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408149,0,0,0,0,31,23591,2552,12019,7989,2017,1,1,5,5,6,3
1408151,0,0,0,0,37,14843,2134,8746,5975,2017,3,0,1,3,1,1
1408192,0,0,0,0,41,999999,3318,15482,999999,2017,2,0,9,8,8,9
1408205,0,0,0,0,41,30381,3462,14683,11398,2017,1,0,8,8,8,8
1408209,0,0,0,0,42,19198,964,10356,7434,2017,2,0,2,1,3,2
1408219,0,0,0,0,51,20779,1878,10050,8250,2017,1,0,3,2,2,4
1408231,0,0,0,0,49,28129,2908,13662,10715,2017,1,0,8,7,8,7
1408239,0,0,0,0,19,18564,999999,10142,8332,2017,1,0,1,9,2,4
1408256,0,0,0,0,31,17726,1902,9142,6162,2017,2,0,1,2,1,1
1408274,0,0,0,0,49,30226,3318,14126,11321,2017,1,0,8,8,8,8
1408315,0,0,0,0,41,24809,2984,12270,8387,2017,1,0,6,7,6,4
1408338,1,0,0,0,60,23418,2604,11027,9293,2017,1,1,5,5,4,6
1408355,0,0,0,0,34,19988,2562,10557,6336,2017,2,0,2,5,3,1
1408365,0,0,0,0,44,999999,4237,999999,999999,2017,1,0,9,8,9,9
1408381,0,0,0,0,44,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408404,0,0,0,0,59,26445,3371,11992,10548,2017,1,0,7,8,6,7
1408439,0,0,0,0,53,29633,2803,15121,10740,2017,1,0,8,6,8,7
1408452,0,0,0,0,40,20507,2943,9465,7446,2017,1,0,2,7,1,3
1408454,0,0,0,0,29,24088,2599,12219,8501,2017,1,0,5,5,6,4
1408456,0,0,0,0,53,26318,4165,11909,9027,2017,1,0,7,8,6,5
1408459,0,0,0,0,36,18840,2552,10998,7616,2017,2,0,1,5,4,3
1408474,0,0,0,0,46,25021,3122,12353,8974,2017,1,0,6,7,6,5
1408489,0,0,0,0,29,20046,2228,10460,6945,2017,1,1,2,3,3,2
1408508,1,1,0,0,22,19436,999999,11219,7586,2016,1,0,2,9,4,3
1408538,0,0,0,0,29,17620,815,10069,6275,2017,2,0,1,1,2,1
1408544,0,0,0,0,57,19555,1534,10582,6766,2017,1,1,2,1,3,1
1408562,0,0,0,0,51,22637,2707,10111,9229,2017,2,1,4,6,2,6
1408588,0,0,0,0,36,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408613,0,0,0,0,45,20801,2222,10522,7568,2017,1,0,3,3,3,3
1408625,0,0,0,0,54,999999,3459,15719,999999,2017,1,0,9,8,8,9
1408634,0,0,0,0,23,16340,1582,9042,5336,2017,2,1,1,1,1,1
1408645,0,0,0,0,36,28654,3336,14405,10303,2017,1,1,8,8,8,7
1408680,0,0,0,0,40,25380,1921,12673,10008,2017,1,0,6,2,7,7
1408692,0,0,0,0,43,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408710,0,0,0,0,34,22935,2478,10070,9858,2017,1,0,4,5,2,6
1408712,0,0,0,0,43,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408724,0,0,0,0,26,24967,2797,12160,9224,2017,1,0,6,6,6,6
1408742,0,0,0,0,30,23376,2402,11738,8529,2017,1,0,5,4,5,4
1408744,1,0,0,0,51,999999,999999,999999,999999,2017,1,1,9,9,9,9
1408759,0,0,0,0,41,22876,1363,10875,9849,2017,1,0,4,1,4,6
1408776,0,0,0,0,35,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408784,0,0,0,0,28,19204,2280,9904,6702,2017,1,0,2,4,2,1
1408817,0,0,0,0,27,24982,2794,13933,7608,2017,1,0,6,6,8,3
1408822,0,0,0,0,44,18996,1236,9895,7173,2017,2,0,1,1,2,2
1408839,0,0,0,0,61,21397,2410,10214,7760,2017,1,1,3,4,2,3
1408842,0,0,0,0,30,999999,3840,999999,999999,2017,1,0,9,8,9,9
1408843,0,0,0,0,24,17629,2035,8666,6045,2017,5,0,1,2,1,1
1408867,0,0,0,0,32,21530,3081,10174,7371,2017,1,1,3,7,2,2
1408874,0,0,0,0,41,25909,2379,12498,9988,2017,1,0,7,4,6,7
1408890,0,0,0,0,52,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408931,0,0,0,0,46,27654,2299,13161,11546,2017,1,0,7,4,7,8
1408935,0,0,0,0,57,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408949,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,9,9,9,9
1408984,0,0,0,0,35,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409025,1,0,0,0,29,21999,3312,11120,6895,2017,1,0,4,8,4,2
1409042,0,0,0,0,43,30311,2457,14533,12682,2017,1,0,8,5,8,8
1409044,0,0,0,0,28,25561,2226,13023,9222,2017,1,0,6,3,7,6
1409073,0,0,0,0,33,22473,1942,12708,7292,2017,1,0,4,2,7,2
1409085,0,0,0,0,40,24010,2355,12612,8276,2017,1,0,5,4,7,4
1409109,0,0,0,0,50,22824,2562,11608,7724,2017,1,0,4,5,5,3
1409130,0,0,0,0,24,20883,1687,12286,6320,2017,1,0,3,1,6,1
1409156,0,0,0,0,61,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409181,0,0,0,0,32,24721,2866,11464,9769,2017,1,0,6,6,5,6
1409186,0,0,0,0,31,21884,1069,11409,8415,2017,2,1,3,1,5,4
1409187,0,0,0,0,29,23341,2367,12616,7373,2017,1,0,5,4,7,2
1409201,0,0,0,0,36,21728,2869,11321,7010,2017,1,0,3,6,4,2
1409206,0,0,0,0,32,24797,3022,12612,8576,2017,1,0,6,7,7,5
1409208,0,0,0,0,48,26391,2719,12873,10001,2017,1,0,7,6,7,7
1409232,0,0,0,0,31,22775,3415,10418,8302,2017,1,0,4,8,3,4
1409250,0,0,0,0,48,999999,4261,14057,999999,2017,2,0,9,8,8,9
1409256,0,0,0,0,51,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409279,0,0,0,0,41,22880,2178,11488,8698,2017,1,0,4,3,5,5
1409289,0,0,0,0,39,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409290,0,0,0,0,37,21347,2430,10821,7671,2017,1,1,3,4,3,3
1409401,0,0,0,0,44,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409413,0,0,0,0,55,28598,3147,13542,11142,2017,1,0,8,7,7,8
1409419,0,0,0,0,26,28836,2648,14220,10723,2017,1,0,8,6,8,7
1409420,0,0,0,0,54,20751,2367,9748,8090,2017,2,1,2,4,2,4
1409424,0,0,0,0,43,29199,2957,15154,10197,2017,1,0,8,7,8,7
1409433,0,0,0,0,37,26400,2946,12766,8890,2017,1,0,7,7,7,5
1409442,0,0,0,0,41,27429,2274,12786,11501,2017,1,0,7,4,7,8
1409457,0,0,0,0,47,26890,2700,12969,10175,2017,1,0,7,6,7,7
1409464,0,0,0,0,24,28837,2650,14654,10113,2017,1,0,8,6,8,7
1409510,0,0,0,0,34,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409532,0,0,0,0,30,24949,2592,12804,8847,2017,1,0,6,5,7,5
1409537,0,0,0,0,40,26113,2441,13760,8701,2017,2,0,7,4,8,5
1409549,0,0,0,0,34,23576,1829,12486,8118,2017,1,0,5,2,6,4
1409567,0,0,0,0,42,22781,1985,11820,7569,2017,1,0,4,2,5,3
1409574,0,0,0,0,31,25755,2625,12366,10079,2017,1,0,6,5,6,7
1409576,0,0,0,0,30,23976,2660,11820,8904,2017,1,0,5,6,5,5
1409577,0,0,0,0,33,26419,3065,13182,9169,2017,1,0,7,7,7,5
1409599,0,0,0,0,45,25038,2566,13815,8125,2017,1,1,6,5,8,4
1409630,0,0,0,0,45,28592,2815,14719,10370,2017,1,0,8,6,8,7
1409635,1,0,0,0,26,22087,2707,11084,7811,2017,1,0,4,6,4,3
1409643,0,0,0,0,41,21067,2099,10841,6921,2017,1,0,3,3,4,2
1409659,0,0,0,0,37,20448,2089,10148,7788,2017,1,0,2,3,2,3
1409670,0,0,0,0,37,26216,2449,12616,10397,2017,2,1,7,4,7,7
1409684,0,0,0,0,32,28276,2775,14773,9802,2017,1,0,8,6,8,6
1409712,0,0,0,0,48,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409729,0,0,0,0,50,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409730,0,0,0,0,37,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409731,0,0,0,0,25,22019,2143,10712,7481,2017,1,0,4,3,3,3
1409752,0,0,0,0,38,23648,2671,12071,8368,2017,1,0,5,6,6,4
1409772,0,0,0,0,43,21310,2104,11450,7317,2017,1,0,3,3,5,2
1409782,0,0,0,0,39,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409797,0,0,0,0,30,24084,2123,12326,8956,2017,1,0,5,3,6,5
1409811,0,0,0,0,47,25559,2576,12579,9699,2017,1,0,6,5,7,6
1409814,0,0,0,0,54,31764,4096,14361,12474,2017,1,0,8,8,8,8
1409844,0,0,0,0,29,999999,999999,999999,999999,2017,1,0,9,9,9,9
1409847,0,0,0,0,47,20776,2606,9753,7344,2017,1,0,3,5,2,2
1409859,0,0,0,0,48,27753,2775,12588,11202,2017,1,1,7,6,7,8
1409911,0,0,0,0,26,26873,2494,12958,10802,2017,1,0,7,5,7,7
1409920,0,0,0,0,29,22274,2532,10895,8424,2017,1,0,4,5,4,4
1409946,0,0,0,0,47,999999,5002,16776,999999,2017,1,0,9,8,8,9
1409965,0,0,0,0,26,19254,2038,10120,6797,2017,1,0,2,2,2,2
1409986,0,0,0,0,36,22822,2345,12530,7317,2017,1,0,4,4,6,2
1409987,0,0,0,0,25,25126,2649,12627,9341,2017,1,0,6,6,7,6
1409993,0,0,0,0,30,22041,2043,10653,8951,2017,1,1,4,2,3,5
1410012,0,0,0,0,29,29471,2422,14418,11856,2017,1,1,8,4,8,8
1410015,0,0,0,0,42,20551,2592,10565,6711,2017,2,0,2,5,3,1
1410019,1,1,0,0,27,17165,999999,9007,7989,2016,1,0,1,9,1,3
1410038,0,0,0,0,38,20735,2481,9397,8409,2017,1,0,2,5,1,4
1410047,0,0,0,0,63,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410049,0,0,0,0,41,29923,4208,16139,8712,2017,2,0,8,8,8,5
1410050,0,0,0,0,42,20611,2225,10696,7018,2017,1,0,2,3,3,2
1410053,0,0,0,0,57,22819,2608,11721,7977,2017,1,0,4,5,5,3
1410055,0,0,0,0,41,27559,2648,12012,12183,2017,1,0,7,6,6,8
1410057,0,0,0,0,61,24386,2753,11582,9373,2017,1,0,6,6,5,6
1410059,0,0,0,0,45,27432,3670,13604,9006,2017,1,0,7,8,8,5
1410060,0,0,0,0,45,19294,2261,9776,6841,2017,1,0,2,3,2,2
1410069,0,0,0,0,24,20378,2686,10913,6508,2017,1,0,2,6,4,1
1410075,0,0,0,0,52,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410076,0,0,0,0,52,20979,2827,10742,7068,2017,1,0,3,6,3,2
1410079,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410080,0,0,0,0,46,25001,3363,11193,9812,2017,1,0,6,8,4,6
1410088,0,0,0,0,35,27902,3832,13287,10061,2017,1,0,7,8,7,7
1410093,0,0,0,0,25,23564,2685,11018,9277,2017,1,0,5,6,4,6
1410096,0,0,0,0,31,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410099,0,0,0,0,49,27758,3368,13049,10195,2017,1,0,7,8,7,7
1410101,0,0,0,0,57,999999,999999,999999,999999,2017,1,1,9,9,9,9
1410102,0,0,0,0,27,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410105,0,0,0,0,32,26750,2711,11722,11861,2017,1,0,7,6,5,8
1410109,0,0,0,0,42,25563,3222,12797,8977,2017,1,0,6,7,7,5
1410110,0,0,0,0,34,20850,2896,10995,6639,2017,1,0,3,7,4,1
1410116,0,0,0,0,41,20842,2946,9759,7535,2017,1,0,3,7,2,3
1410122,0,0,0,0,42,999999,999999,999999,999999,2017,1,1,9,9,9,9
1410129,0,0,0,0,56,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410135,0,0,0,0,27,24523,2658,11566,9454,2017,1,0,6,6,5,6
1410139,0,0,0,0,50,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410141,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410143,0,0,0,0,30,22073,2065,10794,8392,2017,1,0,4,2,3,4
1410145,0,0,0,0,32,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410146,0,0,0,0,26,25884,3729,13199,8381,2017,1,0,7,8,7,4
1410147,1,0,0,0,58,26916,3152,11750,11289,2017,1,0,7,7,5,8
1410149,0,0,0,0,51,23573,2592,11735,8710,2017,1,0,5,5,5,5
1410152,0,0,0,0,52,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410157,0,0,0,0,33,25360,3630,12649,8283,2017,1,0,6,8,7,4
1410158,0,0,0,0,41,22218,2565,11317,7830,2017,1,0,4,5,4,3
1410159,0,0,0,0,35,999999,3340,16455,999999,2017,2,0,9,8,8,9
1410161,0,0,0,0,44,27630,3989,13786,9246,2017,1,0,7,8,8,6
1410163,1,0,0,0,43,21760,2837,10933,7503,2017,1,0,3,6,4,3
1410167,0,0,0,0,61,999999,2787,15038,999999,2017,1,0,9,6,8,9
1410170,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410171,0,0,0,0,35,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410172,0,0,0,0,56,21177,2118,10392,8331,2017,1,0,3,3,3,4
1410173,0,0,0,0,35,22493,2212,12210,7652,2017,1,0,4,3,6,3
1410179,0,0,0,0,40,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410181,0,0,0,0,42,26123,2383,13034,10151,2017,1,0,7,4,7,7
1410186,0,0,0,0,34,30223,3620,14267,11258,2017,1,0,8,8,8,8
1410192,0,0,0,0,42,28841,2000,13334,12345,2017,2,0,8,2,7,8
1410201,0,0,0,0,32,20970,2204,11254,7009,2017,1,0,3,3,4,2
1410202,0,0,0,0,37,21571,3188,9996,7673,2017,1,0,3,7,2,3
1410204,0,0,0,0,44,24139,2700,11171,9819,2017,1,0,5,6,4,6
1410207,0,0,0,0,54,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410229,0,0,0,0,48,24373,2116,12113,9414,2017,1,0,6,3,6,6
1410230,1,0,0,0,46,23186,2731,12206,7349,2017,1,1,5,6,6,2
1410232,0,0,0,0,59,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410238,0,0,0,0,39,27399,4001,12227,10500,2017,1,0,7,8,6,7
1410240,0,0,0,0,37,27264,3945,13613,8430,2017,1,0,7,8,8,4
1410243,0,0,0,0,33,20464,1933,10397,7613,2017,1,0,2,2,3,3
1410246,1,0,0,0,42,23275,2902,10133,9350,2017,1,1,5,7,2,6
1410260,0,0,0,0,40,21722,3636,11222,6270,2017,1,0,3,8,4,1
1410262,0,0,0,0,31,26264,2784,11839,10956,2017,1,0,7,6,5,7
1410266,0,0,0,0,31,17376,2377,8640,6132,2017,1,0,1,4,1,1
1410268,0,0,0,0,43,21527,2350,11159,7516,2017,1,0,3,4,4,3
1410272,0,0,0,0,41,999999,2274,15465,999999,2017,1,0,9,4,8,9
1410275,0,0,0,0,48,28923,3420,13385,11452,2017,1,0,8,8,7,8
1410280,0,0,0,0,27,22579,2377,11169,8620,2017,1,0,4,4,4,5
1410282,0,0,0,0,47,26568,2962,13694,9313,2017,1,0,7,7,8,6
1410288,0,0,0,0,26,25411,2986,13231,8700,2017,1,0,6,7,7,5
1410294,0,0,0,0,59,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410308,0,0,0,0,53,25377,2968,12209,9154,2017,1,0,6,7,6,5
1410311,0,0,0,0,56,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410313,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410325,1,0,0,0,39,19486,1944,10600,6425,2017,1,0,2,2,3,1
1410326,0,0,0,0,50,21824,2947,10115,8369,2017,1,0,3,7,2,4
1410327,0,0,0,0,20,22822,2962,10843,8667,2017,1,0,4,7,4,5
1410330,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410336,0,0,0,0,41,25950,3422,13528,8543,2017,1,0,7,8,7,4
1410338,0,0,0,0,43,24706,2854,11996,8750,2017,1,0,6,6,6,5
1410340,0,0,0,0,30,999999,3339,15661,999999,2017,2,0,9,8,8,9
1410341,0,0,0,0,53,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410343,0,0,0,0,51,28073,3470,12866,10997,2017,1,0,8,8,7,7
1410345,1,0,0,0,43,18569,2388,8966,6698,2017,1,1,1,4,1,1
1410349,0,0,0,0,45,28838,3802,14042,10311,2017,1,0,8,8,8,7
1410350,0,0,0,0,49,26636,3065,11864,10774,2017,1,0,7,7,5,7
1410354,0,0,0,0,38,18998,2037,9364,6705,2017,2,1,1,2,1,1
1410358,0,0,0,0,47,23740,2883,11403,8593,2017,1,0,5,7,5,5
1410359,0,0,0,0,48,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410360,0,0,0,0,37,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410364,0,0,0,0,49,25040,2603,12351,9131,2017,1,0,6,5,6,5
1410365,0,0,0,0,36,21577,2590,10420,8017,2017,1,0,3,5,3,4
1410368,0,0,0,0,35,999999,999999,999999,999999,2017,1,1,9,9,9,9
1410370,0,0,0,0,45,24460,2632,11579,9632,2017,1,0,6,5,5,6
1410371,0,0,0,0,47,24264,3035,11728,8688,2017,1,0,5,7,5,5
1410377,0,0,0,0,37,25479,2950,12769,9330,2017,1,0,6,7,7,6
1410381,1,0,0,0,33,21583,2323,10769,7950,2017,1,0,3,4,3,3
1410382,0,0,0,0,29,25162,3302,12188,9092,2017,1,0,6,8,6,5
1410386,0,0,0,0,51,21379,2427,10155,8436,2017,1,0,3,4,2,4
1410391,0,0,0,0,36,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410392,0,0,0,0,42,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410393,0,0,0,0,61,24502,2710,11372,9891,2017,1,0,6,6,5,6
1410395,0,0,0,0,33,999999,999999,999999,999999,2017,2,0,9,9,9,9
1410399,0,0,0,0,42,24802,2812,10266,11128,2017,1,0,6,6,2,8
1410400,0,0,0,0,57,26489,3545,11404,10777,2017,1,0,7,8,5,7
1410401,0,0,0,0,51,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410402,0,0,0,0,60,25155,2575,12310,9613,2017,1,0,6,5,6,6
1410406,0,0,0,0,60,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410410,0,0,0,0,29,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410412,0,0,0,0,37,999999,999999,999999,999999,2017,1,1,9,9,9,9
1410414,0,0,0,0,55,23017,2563,11041,8608,2017,1,0,4,5,4,5
1410417,0,0,0,0,49,23448,2522,11724,8230,2017,1,0,5,5,5,4
1410421,0,0,0,0,44,25031,3810,11596,8651,2017,1,0,6,8,5,5
1410425,0,0,0,0,41,23003,3007,10873,8668,2017,1,1,4,7,4,5
1410428,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410429,0,0,0,0,20,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410432,0,0,0,0,25,28522,1957,14272,10669,2017,1,0,8,2,8,7
1410433,0,0,0,0,35,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410438,0,0,0,0,60,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410442,0,0,0,0,53,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410446,0,0,0,0,28,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410448,0,0,0,0,59,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410454,0,0,0,0,44,21559,2332,11585,7145,2017,1,0,3,4,5,2
1410460,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410461,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410463,0,0,0,0,58,24760,2472,11849,9999,2017,1,0,6,5,5,7
1410471,0,0,0,0,50,23604,2791,11334,8716,2017,2,1,5,6,4,5
1410474,0,0,0,0,47,29550,3279,14176,10612,2017,1,0,8,7,8,7
1410478,0,0,0,0,43,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410486,0,0,0,0,29,20611,2555,10619,6467,2017,1,0,2,5,3,1
1410492,0,0,0,0,33,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410493,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410500,0,0,0,0,42,30294,4011,13345,12184,2017,1,0,8,8,7,8
1410501,0,0,0,0,49,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410506,0,0,0,0,51,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410513,0,0,0,0,59,26503,937,11494,13341,2017,1,0,7,1,5,8
1410515,0,0,0,0,47,17969,1991,9085,6647,2017,2,1,1,2,1,1
1410519,0,0,0,0,55,24702,2714,12060,8997,2017,1,0,6,6,6,5
1410521,0,0,0,0,45,30380,3417,14453,11823,2017,1,1,8,8,8,8
1410524,0,0,0,0,43,21205,2150,12071,6343,2017,1,0,3,3,6,1
1410527,0,0,0,0,50,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410528,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410530,0,0,0,0,43,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410532,0,0,0,0,34,30296,3738,13370,12401,2017,1,0,8,8,7,8
1410539,0,0,0,0,43,22804,3102,10743,8474,2017,1,0,4,7,3,4
1410540,0,0,0,0,61,23916,3140,11493,8706,2017,1,0,5,7,5,5
1410542,0,0,0,0,41,21312,2996,10596,7225,2017,1,0,3,7,3,2
1410551,0,0,0,0,38,21634,2478,10756,7924,2017,1,0,3,5,3,3
1410559,0,0,0,0,42,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410560,0,0,0,0,49,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410571,0,0,0,0,57,29754,3026,13920,12072,2017,1,0,8,7,8,8
1410573,0,0,0,0,42,24387,3812,11609,7945,2017,1,0,6,8,5,3
1410574,0,0,0,0,22,999999,999999,999999,999999,2017,1,0,9,9,9,9
1410576,0,0,0,0,36,24682,2206,12452,9480,2017,1,1,6,3,6,6
